open,high,low,close,volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
43773.7,44320.2,43750.0,43773.7,0.033,50767.5,0.001,50751.1,0.001,50740.8,0.001,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50767.6,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052,52187.5,0.001
43773.7,44977.8,43673.6,44072.0,216.957,50751.1,0.001,50740.8,0.001,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052,52187.5,0.001
44072.0,44785.1,43586.6,43619.0,168.227,50751.1,0.001,50740.8,0.001,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
43619.0,45000.0,43586.6,44925.4,0.212,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052,52187.5,0.001
44925.4,44977.8,43619.0,43673.6,0.13,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
43673.6,46458.1,43673.6,44771.8,0.862,50713.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
44771.8,54517.7,43842.9,54000.0,4.064,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
54000.0,54000.0,49392.8,51000.0,2.259,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
51000.0,56354.6,50854.6,50854.6,18.212,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
50854.6,51080.0,48388.3,48388.3,0.85,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
48388.3,55000.0,48388.3,55000.0,2.305,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
55000.0,56354.6,54488.0,55251.6,3.458,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
55251.6,55251.6,51750.0,52000.0,1.043,50681.1,0.001,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
52000.0,52000.0,51320.0,51320.0,0.225,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
51320.0,51600.0,51320.0,51600.0,0.002,50671.1,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52163.2,0.052
51600.0,51600.0,51600.0,51600.0,0.004,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52136.6,0.002
51600.0,51600.0,51400.0,51400.0,0.007,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52136.6,0.002
51400.0,51590.0,51000.0,51000.0,0.104,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52136.6,0.002
51000.0,51200.0,50953.1,51200.0,0.002,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52136.6,0.002
51200.0,54440.0,50902.5,51570.4,1.526,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001,52136.6,0.002
51570.4,51570.4,50902.5,50902.5,18.167,50666.6,0.019,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001,52133.0,0.001
50902.5,50922.5,50837.4,50837.4,9.005,50650.0,0.001,50600.0,0.019,50538.3,0.001,50512.2,0.001,50511.6,0.001,50431.4,0.001,50423.7,0.001,50419.8,0.001,50409.5,0.052,50400.0,0.006,50342.6,0.001,50338.1,0.002,50312.5,0.001,50305.0,0.001,50241.3,0.001,50200.0,0.006,50137.9,0.176,50121.1,0.001,50100.0,0.001,50070.1,0.001,50002.2,0.001,50000.0,0.033,49972.1,0.001,49940.4,0.001,49877.8,0.001,50760.4,0.001,50770.4,128.292,50981.7,8.971,51000.0,0.006,51083.6,0.001,51200.0,0.005,51255.1,0.001,51333.3,0.019,51394.6,0.001,51400.0,0.003,51404.3,0.001,51454.1,0.001,51486.6,0.001,51594.6,0.001,51600.0,0.006,51672.7,0.001,51750.0,0.001,51793.5,0.001,51800.0,0.006,51824.6,0.001,51836.2,0.001,51953.9,0.001,52000.0,0.028,52090.3,0.001,52120.7,0.001
66244.1,67006.5,64947.8,65085.7,23.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64910.2,0.001,64900.2,0.001,64898.5,0.547,64893.0,0.004,64883.4,0.001,64856.6,0.005,64828.2,0.001,64800.0,0.001,64769.4,0.012,64733.4,0.001,64730.5,0.004,64729.6,0.547,64727.9,0.001,64724.5,0.001,64677.5,0.001,64666.6,0.019,64595.2,0.001,64586.7,0.003,64576.8,0.001,64572.4,0.001,64567.9,0.004,64560.7,0.547,64545.3,0.281,64520.1,0.001,64497.7,0.001,65085.7,1176.258,65194.4,0.001,65218.2,0.004,65236.3,0.547,65349.8,0.001,65364.6,0.264,65380.8,0.004,65405.2,0.547,65500.0,0.336,65505.3,0.001,65543.3,0.004,65574.2,0.547,65600.0,0.001,65617.7,0.01,65639.4,0.001,65642.4,0.005,65660.8,0.001,65694.5,0.001,65705.9,0.004,65743.1,0.547,65749.2,0.264,65750.0,0.336,65769.1,0.281,65769.6,0.001,65807.2,0.001
65085.7,65085.7,65085.7,65085.7,4.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64910.2,0.001,64900.2,0.001,64898.5,0.547,64893.0,0.004,64883.4,0.001,64856.6,0.005,64828.2,0.001,64800.0,0.001,64769.4,0.012,64733.4,0.001,64730.5,0.004,64729.6,0.547,64727.9,0.001,64724.5,0.001,64677.5,0.001,64666.6,0.019,64595.2,0.001,64586.7,0.003,64576.8,0.001,64572.4,0.001,64567.9,0.004,64560.7,0.547,64545.3,0.281,64520.1,0.001,64497.7,0.001,65085.7,1166.718,65194.4,0.001,65218.2,0.004,65236.3,0.547,65349.8,0.001,65364.6,0.264,65380.8,0.004,65405.2,0.547,65500.0,0.336,65505.3,0.001,65543.3,0.004,65574.2,0.547,65600.0,0.001,65617.7,0.01,65639.4,0.001,65642.4,0.005,65660.8,0.001,65694.5,0.001,65705.9,0.004,65743.1,0.547,65749.2,0.264,65750.0,0.336,65769.1,0.281,65769.6,0.001,65807.2,0.001
65085.7,65085.7,65085.7,65085.7,405.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64910.2,0.001,64900.2,0.001,64898.5,0.547,64893.0,0.004,64883.4,0.001,64856.6,0.005,64828.2,0.001,64800.0,0.001,64769.4,0.012,64733.4,0.001,64730.5,0.004,64729.6,0.547,64727.9,0.001,64724.5,0.001,64677.5,0.001,64666.6,0.019,64595.2,0.001,64586.7,0.003,64576.8,0.001,64572.4,0.001,64567.9,0.004,64560.7,0.547,64545.3,0.281,64520.1,0.001,64497.7,0.001,65085.7,756.583,65194.4,0.001,65218.2,0.004,65236.3,0.547,65349.8,0.001,65364.6,0.264,65380.8,0.004,65405.2,0.547,65500.0,0.336,65505.3,0.001,65543.3,0.004,65574.2,0.547,65600.0,0.001,65617.7,0.01,65639.4,0.001,65642.4,0.005,65660.8,0.001,65694.5,0.001,65705.9,0.004,65743.1,0.547,65749.2,0.264,65750.0,0.336,65769.1,0.281,65769.6,0.001,65807.2,0.001
65085.7,65085.7,65085.7,65085.7,4.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64910.2,0.001,64900.2,0.001,64898.5,0.547,64893.0,0.004,64883.4,0.001,64856.6,0.005,64828.2,0.001,64800.0,0.001,64769.4,0.012,64733.4,0.001,64730.5,0.004,64729.6,0.547,64727.9,0.001,64724.5,0.001,64677.5,0.001,64666.6,0.019,64595.2,0.001,64586.7,0.003,64576.8,0.001,64572.4,0.001,64567.9,0.004,64560.7,0.547,64545.3,0.281,64520.1,0.001,64497.7,0.001,65085.7,746.718,65194.4,0.001,65218.2,0.004,65236.3,0.547,65349.8,0.001,65364.6,0.264,65380.8,0.004,65405.2,0.547,65500.0,0.336,65505.3,0.001,65543.3,0.004,65574.2,0.547,65587.8,10.0,65600.0,0.001,65617.7,0.01,65639.4,0.001,65642.4,0.005,65660.8,0.001,65694.5,0.001,65705.9,0.004,65743.1,0.547,65749.2,0.264,65750.0,0.336,65769.1,0.281,65769.6,0.001
65085.7,65085.7,64560.7,64560.7,12.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,64463.6,0.005,64463.0,0.176,64416.9,0.001,64411.2,0.002,64405.3,0.004,64400.0,0.001,64391.7,0.547,64386.5,27.011,64302.5,0.003,64291.0,0.002,64277.9,0.01,64261.5,0.001,64242.7,0.004,64222.8,0.547,64207.6,0.001,64204.1,0.001,64185.4,30.961,64178.8,0.001,64124.9,0.001,64120.0,0.001,64106.0,0.001,64097.9,0.001,64080.1,0.004,64071.4,0.02,64070.7,0.005,64717.9,0.001,64727.9,0.001,64729.6,0.547,64730.5,0.004,64883.4,0.001,64893.0,0.004,64898.5,0.547,65038.9,0.001,65055.6,0.004,65067.4,0.547,65085.7,737.898,65108.1,0.001,65144.9,0.001,65157.2,0.281,65194.4,0.001,65200.0,0.001,65218.2,0.004,65236.3,0.547,65249.5,0.005,65333.3,0.019,65349.8,0.001,65364.6,0.264,65380.8,0.004,65405.2,0.547,65414.4,0.001
64386.5,64386.5,64222.8,64222.8,10.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
